iter	Passed	Remaining
962	5442	209
963	5448	203
964	5453	197
965	5459	192
966	5464	186
967	5470	180
968	5476	175
969	5482	169
970	5487	163
971	5492	158
972	5498	152
973	5503	146
974	5509	141
975	5515	135
976	5521	129
977	5527	124
978	5533	118
979	5539	113
980	5545	107
981	5550	101
982	5556	96
983	5562	90
984	5567	84
985	5572	79
986	5578	73
987	5583	67
988	5589	62
989	5594	56
990	5600	50
991	5606	45
992	5611	39
993	5617	33
994	5622	28
995	5628	22
996	5634	16
997	5640	11
998	5646	5
999	5652	0
